,Unnamed: 0,id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness
974,974,3464,Zente Farms - Chico,CA,Chico,39.712018,-121.77575300000001,medical,,4.0,332,95928,https://weedmaps.com/deliveries/zente-farms,delivery,530-420-9001,,,,,,,,
976,976,31311,Golden State Meds - Durham,CA,Chico,39.751068,-121.794549,medical,,4.0,165,95928,https://weedmaps.com/deliveries/golden-state-meds-2,delivery,text or call 747-334-8589,,,,,,,,
977,977,28781,Bogart's,CA,Oroville,39.501434,-121.53155100000001,medical,,4.0,76,95966,https://weedmaps.com/deliveries/bogart-s,delivery,(530)712-1475,,,,,,,,
978,978,17961,High North - Chico/ Paradise,CA,Chico,39.743955,-121.792328,medical,,4.0,129,95928,https://weedmaps.com/deliveries/high-north,delivery,(530) 433-3651,,,,,,,,
979,979,38215,Table Mountain Meds,Ca,Oroville,39.516585,-121.52068600000001,medical,,4.0,51,95966,https://weedmaps.com/deliveries/table-mountain-meds,delivery,408-767-0119,,,,,,,,
980,980,8516,420 Express,CA,Chico,39.73943,-121.836628,medical,,4.0,283,95926,https://weedmaps.com/deliveries/420-express-421,delivery,530-680-2001  ,,,,,,,,
981,981,9379,Chico Grown,CA,Chico,39.714988,-121.79535700000001,medical,,4.0,137,95928,https://weedmaps.com/deliveries/greengold,delivery,5309651550,,,,,,,,
982,982,3665,CEAS - Chico,CA,Chico,39.745412,-121.844953,medical,,4.0,196,95926,https://weedmaps.com/deliveries/ceas-collective,delivery,650-556-5135,,150345,,,,,,
983,983,19664,GoodVibesRxDelivery,CA,Chico,39.73121,-121.874073,medical,,4.0,178,95928,https://weedmaps.com/deliveries/good-vibes-4,delivery,(530) 965-1211 ,,,,,,,,
984,984,45300,MustHaveCash,CA,Chico,39.731103999999995,-121.830081,medical,,5.0,10,95928,https://weedmaps.com/deliveries/musthavecash,delivery,510-708-3021,,,,,,,,
985,985,43987,EZ and Young,CA,Chico,39.733245000000004,-121.84248799999999,medical,,4.0,48,95926,https://weedmaps.com/deliveries/ez-and-young,delivery,530-321-9816,,,,,,,,
986,986,38772,Max Value,CA,Chico,39.738678,-121.87528799999998,medical,,3.0,39,95926,https://weedmaps.com/deliveries/max-value-2,delivery,5307740094,,,,,,,,
987,987,16525,NorCal Green Fire Inc.,CA,Chico,39.760847999999996,-121.84353999999999,medical,,4.0,117,95926,https://weedmaps.com/deliveries/nor-cal-green-fire,delivery,5303420420,,,,,,,,
988,988,23088,SnapDabs,CA,Chico,39.755069,-121.846557,medical,,4.0,112,95927,https://weedmaps.com/deliveries/snapdabs,delivery,530-240-6144,,,,,,,,
989,989,38771,Max Value,CA,Oroville,39.501428999999995,-121.56034199999999,medical,,3.0,30,95965,https://weedmaps.com/deliveries/max-value,delivery,5307740094,,,,,,,,
990,990,44618,The THC collective,CA,Chico,39.744509,-121.831333,medical,,4.0,10,95973,https://weedmaps.com/deliveries/the-thc-collective,delivery,5304566237,,,,,,,,
991,991,42266,Ruthless Extracts,CA,Oroville,39.509537,-121.56011699999999,medical,,5.0,63,95966,https://weedmaps.com/deliveries/ruthless-extracts-3,delivery,(530) 282-9462,,,,,,,,
992,992,4913,MLC Delivery,CA,Chico,39.727378,-121.801451,medical,,4.0,77,95928,https://weedmaps.com/deliveries/marley-love-canna-chico,delivery,5306930504,,,,,,,,
993,993,16749,Grasshopper Express,ca,Chico,39.737165999999995,-121.82173700000001,medical,,4.0,62,95969,https://weedmaps.com/deliveries/grasshopper-express,delivery,5306937744,,,,,,,,
994,994,4821,Valley Patients,CA,Orland,39.747445,-122.19790400000001,medical,,4.0,53,95963,https://weedmaps.com/deliveries/valley-patients-non-profit,delivery,530-517-9443,,,5851856621853,,,,,
995,995,2977,North State Holistics,CA,Chico,39.748179,-121.83537700000001,medical,,4.0,210,95926,https://weedmaps.com/deliveries/north-state-deliveries,delivery,530-420-7377,,,,,,,,
996,996,28825,She',CA,Chico,39.746221000000006,-121.85181100000001,medical,,4.0,126,95928,https://weedmaps.com/deliveries/she,delivery,(530) 680-2099,,,,,,,,
997,997,29928,Northern Holistics,CA,Orland,39.783745,-122.20434499999999,medical,,4.0,21,95963,https://weedmaps.com/deliveries/northern-holistics,delivery,5305265423,,,,,,,,
999,999,45339,Remasters,Ca,Paradise,39.773542,-121.593023,medical,,5.0,7,95969,https://weedmaps.com/deliveries/remasters,delivery,text  530-815-1267,,,,,,,,
1001,1001,41231,MLC Delivery,CA,Oroville,39.506726,-121.545693,medical,,4.0,17,95966,https://weedmaps.com/deliveries/mlc-delivery,delivery,(916) 249-8798,,,,,,,,
1002,1002,34822,Grasshopper Express,CA,Orland,39.744617,-122.18746000000002,medical,,3.0,15,95963,https://weedmaps.com/deliveries/grasshopper-express-6,delivery,530-693-7744,,,,,,,,
1003,1003,46139,Remasters,California,Chico,39.74201,-121.83084099999999,medical,,5.0,1,95926,https://weedmaps.com/deliveries/remasters-2,delivery,text  530-815-1267,,,,,,,,
1004,1004,46819,Max Value,CA,Paradise,39.770382,-121.61231699999999,medical,,0.0,0,95969,https://weedmaps.com/deliveries/max-value-3,delivery,,,,,,,,,
1007,1007,4650,805 Central Coast Caregivers - Paso Robles / Atascadero,CA,Paso Robles,35.58582,-120.67811599999999,medical,,4.0,85,93446,https://weedmaps.com/deliveries/805-central-coast-caregivers,delivery,805-467-5386,,,,,,,,
1008,1008,2372,DabLife805 - San Luis Obispo and 5 Cities,CA,San Luis Obispo,35.289206,-120.662793,medical,,4.0,86,93422,https://weedmaps.com/deliveries/dablife805,delivery,805-503-0755,,,,,,,,
1009,1009,44901,The Higher Collection,California,Paso Robles,35.639237,-120.692453,hybrid,,4.0,31,93446,https://weedmaps.com/deliveries/the-higher-collection-9,delivery, (805) 724-2036,,C9180000093 ,,,,C9180000093 ,,
1010,1010,337,Cannabest,CA,SAN LUIS OBISPO,35.288477,-120.65668899999999,medical,,4.0,193,93405,https://weedmaps.com/deliveries/canna-best,delivery,(888) 899-7544,,,,,,,,
1011,1011,10467,Central Coast Wellness,CA,Paso Robles,35.566687,-120.65773200000001,medical,,4.0,31,93446,https://weedmaps.com/deliveries/green-houz-solutions-2,delivery,805-704-2780,,,,,,,,
1012,1012,41823,Central Coast Wellness,Ca,San Luis Obispo,35.272234999999995,-120.66330400000001,medical,,5.0,2,93401,https://weedmaps.com/deliveries/barnums-green-houz-solutions,delivery,805-704-2780,,,,,,,,
1013,1013,39552,Cloud 9 Collective - San Luis Obispo,CA,San Luis Obispo,35.293455,-120.66242,medical,,4.0,108,93405,https://weedmaps.com/deliveries/cloud-9-collective-san-luis-obispo,delivery,805-621-9539,,,,,,,,
1014,1014,29871,The Source,CA,San Luis Obispo,35.278138,-120.663789,medical,,4.0,16,93402,https://weedmaps.com/deliveries/the-source-slo,delivery,805-550-5092,,,,,,,,
1015,1015,29929,The Source,CA,Morro Bay,35.361851,-120.84155200000001,medical,,4.0,19,93442,https://weedmaps.com/deliveries/the-source-3,delivery,8055505092,,,,,,,,
1016,1016,43330,CoExist RX,CA,San Luis Obispo,35.283749,-120.664505,medical,,3.0,9,93401,https://weedmaps.com/deliveries/coexist-rx-6,delivery,(805) 363-3288,,,,,,,,
1017,1017,41952,Universe City Delivery,CA,San Luis Obispo County,35.287557,-120.66974599999999,medical,,4.0,21,93405,https://weedmaps.com/deliveries/universe-city-delivery-5,delivery,805-598-4214,,,,,,,,
1018,1018,6865,805 Central Coast Caregivers - San Luis Obispo,CA,San Luis Obispo,35.280363,-120.674015,medical,,4.0,25,93405,https://weedmaps.com/deliveries/805-central-coast-caregivers-806,delivery,(805) 467-5386,,,,,,,,
1019,1019,20232,Cannabest,CA,5 cities,35.195382,-120.70748600000002,medical,,3.0,20,93445,https://weedmaps.com/deliveries/cannabest,delivery,(888) 899-7544,,,,,,,,
1020,1020,633,Leaf Of Life,CA,Paso Robles,35.489011,-120.689148,medical,,4.0,374,93422,https://weedmaps.com/deliveries/leaf-of-life,delivery,(805) 806-0320,,,,,,,,
1021,1021,41765,Going Green Collective,CA,San Luis Obispo,35.296059,-120.655768,medical,,4.0,126,93405,https://weedmaps.com/deliveries/going-green-collective,delivery,(805) 459-1481,,,,,,,,
1022,1022,17145,Garden State Nectar,ca,Templeton,35.543558000000004,-120.71556100000001,medical,,4.0,98,93465,https://weedmaps.com/deliveries/garden-state-nectar,delivery,(805) 610-1501,,,,,,,,
1023,1023,176,Canna Express,CA,San Luis Obispo,35.246728000000004,-120.68298700000001,medical,,4.0,771,93401,https://weedmaps.com/deliveries/canna-express-delivery-service,delivery,805-305-7545,,,,,,,,
1025,1025,17527,SLOKUSHKO,CA,Paso Robles,35.639967999999996,-120.658203,medical,,4.0,45,93466,https://weedmaps.com/deliveries/slokushko,delivery,805-858-8335,,,,,,,,
1026,1026,30409,Leaf Of Life,CA,San Luis Obispo,35.293106,-120.653302,medical,,4.0,55,93041,https://weedmaps.com/deliveries/leaf-of-life-3,delivery,(805) 806-0320,,,,,,,,
1027,1027,5423,Diamond Cannabis Direct,CA,San Luis Obispo,35.235721999999996,-120.66788000000001,medical,,4.0,84,93405,https://weedmaps.com/deliveries/diamond-cannabis-direct,delivery,805-888-7000,,,,,,,,
1028,1028,40643,Leaf Of Life,CA,Morrow Bay,35.367927,-120.844525,medical,,4.0,45,93442,https://weedmaps.com/deliveries/leaf-of-life-4,delivery,805-806-0320,,,,,,,,
1029,1029,17146,Garden State Nectar,CA,Morro Bay,35.382540999999996,-120.854022,medical,,4.0,37,93442,https://weedmaps.com/deliveries/garden-state-nectar-2,delivery,(805) 610-1501,,,,,,,,
1031,1031,1668,Chronic Deli,CA,San Luis Obispo,35.279721,-120.65108000000001,medical,,4.0,37,93401,https://weedmaps.com/deliveries/chronic-deli-cooperative,delivery,805-953-5511,,,,,,,,
1032,1032,45330,Cloud 9 Collective - Paso Robles,CA,Paso Robles,35.554082,-120.710507,medical,,4.0,28,93446,https://weedmaps.com/deliveries/cloud-9-collective-paso-robles,delivery,805-621-9539,,,,,,,,
1034,1034,4732,Chronic Deli - Morro Bay - Los Osos,CA,Morro Bay,35.365649,-120.83320800000001,medical,,4.0,10,93442,https://weedmaps.com/deliveries/chronic-deli-cooperative-2,delivery,877-420-3678,,,,,,,,
1035,1035,44908,The Higher Collection,California,San Luis Obispo,35.29419,-120.667956,hybrid,,5.0,4,93401,https://weedmaps.com/deliveries/the-higher-collection-14,delivery,(805) 635-8490,,C9180000093 ,,,,C9180000093 ,,
1036,1036,41675,Garden State Nectar,CA,San Luis Obispo,35.290933,-120.67158400000001,medical,,5.0,4,93401,https://weedmaps.com/deliveries/garden-state-nectar-4,delivery,8055383511,,,,,,,,
1037,1037,7990,Go Green Care - Paso Robles - Atascadero,CA,Paso Robles,35.630383,-120.69911299999998,medical,,3.0,13,93446,https://weedmaps.com/deliveries/go-green-care-2,delivery,877-420-3678,,,,,,,,
1038,1038,22284,D's Kana Bus,CA,Santa Margarita,35.387972,-120.615637,medical,,5.0,1,93453,https://weedmaps.com/deliveries/d-s-kana-bus,delivery,805-423-3367 ,,,,,,,,
1044,1044,44195,New Era Cannabis Collective,CA,Santa Rosa,38.499674,-122.761279,medical,,5.0,15,95403,https://weedmaps.com/deliveries/new-era-cannabis-collective,delivery,(707) 400-7791,,,,,,,,
1050,1050,44044,Hidden Treasurez Collective,CA,Napa,38.287778,-122.29436299999999,medical,,5.0,4,94559,https://weedmaps.com/deliveries/hidden-treasurez-collective-3,delivery,(707) 4927072,,,,,,,,
1051,1051,44083,The West Coast Express,CA,Santa Rosa,38.433949,-122.74257800000001,medical,,4.0,7,95401,https://weedmaps.com/deliveries/the-west-coast-express,delivery,(707) 331-5540,,,,,,,,
1053,1053,43000,The Natural Fix - Napa,CA,Napa,38.25877,-122.271736,medical,,3.0,2,95476,https://weedmaps.com/deliveries/the-natural-fix-sonoma,delivery,844-464-7420,,,,,,,,
1058,1058,56740,SPARC - Sebastopol,CA,Sebastopol,38.402469,-122.82028400000002,recreational,6771 SEBASTOPOL AVE.,4.0,2,95472,https://weedmaps.com/dispensaries/sparc-sebastopol,storefront,(707) 823-4206,,,,,,,,
1059,1059,56739,SPARC - Santa Rosa,CA,Santa Rosa,38.445259,-122.73078600000001,recreational,1061 N DUTTON AVE.,1.0,3,95401,https://weedmaps.com/dispensaries/sparc-santa-rosa,storefront,707-843-3227,,,,,,,,
1060,1060,19196,Bud Brothers,CA,Yuba City,39.132216,-121.63013000000001,medical,,4.0,155,95991,https://weedmaps.com/deliveries/bud-brothers-2,delivery,(530) 845-1070,,,,,,,,
1061,1061,24488,Earthman Meds,CA,Yuba City,39.144977000000004,-121.620825,medical,,4.0,153,95991,https://weedmaps.com/deliveries/earthman-meds-2,delivery,(530) 645-9956,,,,,,,,
1064,1064,33545,RingingSeeders,Ca,Yuba City,39.126139,-121.62096000000001,medical,,4.0,45,95991,https://weedmaps.com/deliveries/ringingseeders,delivery,530-923-0126,,CAU 051172NS  ,,,,,,
1066,1066,28624,Some Exclusive,CA,Rocklin,38.830523,-121.28801599999998,medical,,4.0,93,95765,https://weedmaps.com/deliveries/some-exclusive,delivery,916-432-5428,,,,,,,,
1067,1067,36491,Space Boy X,CA,Roseville,38.779979,-121.27135200000001,medical,,4.0,54,95678,https://weedmaps.com/deliveries/space-boy-x-3,delivery,916 582-1996,,,,,,,,
1083,1083,9472,Premium Meds,CA,Auburn,38.888616,-121.060176,medical,,4.0,145,95603,https://weedmaps.com/deliveries/premium-meds-2-6,delivery,916-226-5336,,,,,,,,
1085,1085,7256,Premium Meds,CA,Folsom,38.669391,-121.153729,medical,,4.0,163,95630,https://weedmaps.com/deliveries/premium-meds-2-4,delivery,916-226-5336,,,,,,,,
1087,1087,31159,Space Boy X,CA,Granite Bay,38.736846,-121.21831200000001,medical,,4.0,76,95746,https://weedmaps.com/deliveries/space-boy-x,delivery,916 582-1996,,,,,,,,
1090,1090,516,Gitmos,CA,Auburn,38.897177,-121.077982,medical,,4.0,142,95603,https://weedmaps.com/deliveries/gitmos-discreet-delivery,delivery,(530) 563-6574,,,,,,,,
1091,1091,31667,Sac Medical Extracts,CA,Auburn,38.927401,-121.08654299999999,medical,,5.0,22,95603,https://weedmaps.com/deliveries/sac-medical-extracts-delivery,delivery,916-476-7859,,,,,,928163670,,
1092,1092,28225,Foothill Farmacy,CA,Folsom,38.679992,-121.02281599999999,medical,,4.0,21,95682,https://weedmaps.com/deliveries/foothill-farmacy,delivery,916-769-9648,,,,,,,,
1093,1093,36314,Foothill Grove Nursery,CA,Rocklin,38.801192,-121.205469,medical,,4.0,30,95650,https://weedmaps.com/deliveries/foothill-grove-nursery-2,delivery,(916) 824-6467,,,,,,,,
1100,1100,26079,Three Greens Collective,CA,Calexico,32.679149,-115.49898400000001,recreational,,4.0,247,92231,https://weedmaps.com/deliveries/three-greens-collective,delivery,760-693-2959,,TLOSICO,,,,,,
1101,1101,30861,King Fat Dub Collective,CA,Calexico,32.684369000000004,-115.47339699999999,medical,,4.0,175,92231,https://weedmaps.com/deliveries/king-fat-dub-collective,delivery,(760) 472-4797,,,,,,,,
1102,1102,28164,Quest for Fire,CA,El Centro,32.752505,-115.560442,medical,,4.0,46,92243,https://weedmaps.com/deliveries/quest-for-fire,delivery,(442) 271-6564,,,,,,,,
1103,1103,2519,Meds On The Go,CA,El Centro,32.759027,-115.531145,medical,,4.0,212,92243,https://weedmaps.com/deliveries/meds-on-the-go-master,delivery,760-996-9433,,,,,,,,
1104,1104,38583,Imperial Valley Sanctuary,CA,Calexo,32.669833000000004,-115.488375,medical,,4.0,31,92231,https://weedmaps.com/deliveries/imperial-valley-sanctuary-2,delivery,7605544146,,,,,,,,
1105,1105,47089,ShowGrow Las Vegas,NV,Las Vegas,36.101184,-115.296966,recreational,4850 S. Fort Apache Rd. Suite 101,4.0,1600,89147,https://weedmaps.com/dispensaries/show-grow-las-vegas,storefront,(702) 227-0511,,,,,,,,
1106,1106,46458,The Apothecarium,NV,Las Vegas,36.142618,-115.262656,recreational,7885 W. Sahara Ave #112,4.0,510,89117,https://weedmaps.com/dispensaries/the-apothecarium-2,storefront,702-778-7987,,,56859471821919325427,,,,70323849037968865811,
1107,1107,48586,Zen Leaf Las Vegas,NV,Las Vegas,36.074477,-115.29127,recreational,"9120 W Post Road, Suite 103",4.0,1639,89148,https://weedmaps.com/dispensaries/zen-leaf,storefront,702-462-6706,,,,,,,,
1108,1108,10411,Las Vegas ReLeaf - Summerlin,NV,Las Vegas,36.101665000000004,-115.279256,hybrid,,4.0,26,89147,https://weedmaps.com/deliveries/las-vegas-releaf-2,delivery,702-444-7581,,,,,,,,
1109,1109,46477,HDFC,CA,Nipton,35.605514,-115.390055,medical,,0.0,0,92364,https://weedmaps.com/deliveries/hdfc-3,delivery,760-419-7446 ,,,,,,,,
1115,1115,58511,Elevation 2477',CA,Nevada City,39.252361,-121.02333300000001,hybrid,569 Searls Ave.,4.0,73,95959,https://weedmaps.com/dispensaries/elevation-2477,storefront,530-264-7684,,,M10170000149APP,,,,,
1116,1116,36882,FireSquadDirect,CA,Penn Valley,39.202657,-121.208964,medical,,4.0,26,95946,https://weedmaps.com/deliveries/fire-squad-direct-collective,delivery,530-263-4362,,,,,,,,
1117,1117,18744,Gemini Merdicinals,CA,Nevada City,39.262322999999995,-121.017343,medical,,4.0,72,95959,https://weedmaps.com/deliveries/gemini-merdicinals-2,delivery,5302107059,,,,,,,,
1118,1118,843,Gitmos Delivery,California,Grass Valley,39.202602,-121.0634,medical,,4.0,58,95945,https://weedmaps.com/deliveries/gitmos-delivery-grass-valley,delivery,530-563-6574,,,,,,,,
1120,1120,8081,East Bay Caregivers,CA,Oakley,37.971601,-121.70429299999999,medical,,4.0,1543,94561,https://weedmaps.com/deliveries/east-bay-caregivers,delivery,925-206-8191,,,,,,,,
1122,1122,38966,MINT XPRESS - East Bay,CA,Concord,37.97992,-122.024492,hybrid,,4.0,16,94518,https://weedmaps.com/deliveries/mint-xpress-east-bay,delivery,(669) 900-4955,,,,,,,,
1125,1125,42999,The Natural Fix - Vallejo,CA,Vallejo,38.082709,-122.24173799999998,medical,,3.0,9,94589,https://weedmaps.com/deliveries/the-natural-fix-vallejo,delivery,844-464-7420,,,,,,,,
1126,1126,58067,Zen Garden Wellness,CA,Stockton,38.018865999999996,-121.32353300000001,medical,7632 Pacific Ave.,4.0,83,95207,https://weedmaps.com/dispensaries/zen-garden-wellness-stockton,storefront,209-435-3900,,,,,,,C101800000,
1127,1127,38969,MINT XPRESS - Pleasant Hill,CA,Pleasant Hill,37.988343,-122.073664,hybrid,,3.0,5,95129,https://weedmaps.com/deliveries/mint-xpress-pleasant-hill,delivery,(831) 245-1760,,,,,,,,
1128,1128,31777,Legal Treez Deliveries,CA,Antioch,38.012236,-121.750786,hybrid,,4.0,149,94509,https://weedmaps.com/deliveries/legal-treez-deliveries,delivery,(925) 864-7660,,,,,,,,
1129,1129,3050,The 1 Delivery Service - Concord,CA,Concord,37.968706,-122.031931,medical,,4.0,501,94520,https://weedmaps.com/deliveries/the-1-delivery-service-2,delivery,925-705-0831,,C918000132,,,,C918000132,,
1131,1131,44200,REDSTONE SERVICE,CA,Martinez,37.995869,-122.108092,medical,,5.0,1,94553,https://weedmaps.com/deliveries/redstone-service-8,delivery,(925) 395-7309,,,,,,,,
1132,1132,6231,The 1 Delivery Service - Martinez,CA,Martinez,38.017895,-122.133821,medical,,4.0,120,94553,https://weedmaps.com/deliveries/the-1-delivery-service-2-2-2,delivery,925-705-0831,,,,,,,,
1133,1133,21706,BONAFIDE COLLECTIVE - Pre ICO,CA,Burbank,34.2094049,-118.35356999999999,recreational,7570 San Fernando Rd.,4.0,3261,91504,https://weedmaps.com/dispensaries/bonafide-group-collective,storefront,(818) 394-9353,,,,,,,,
1134,1134,42228,Tri Star Organics,California,North Hollywood,34.172290000000004,-118.373309,recreational,11123 Burbank Blvd,4.0,1208,91601,https://weedmaps.com/dispensaries/ccc-3,storefront,(818)358-2975,,,,,,,,
1135,1135,26140,Hazel PRE-ICO,CA,Encino,34.162006,-118.51498600000001,medical,17523 Ventura Blvd.,4.0,972,91316,https://weedmaps.com/dispensaries/hazel,storefront,818-793-3972,,,,,,,,
1137,1137,44324,FAMOUS ROOTS 25 CAP,CA,Sylmar,34.290092,-118.412123,recreational,12708 Foothill Blvd,4.0,2828,91342,https://weedmaps.com/dispensaries/famous-roots,storefront,(818)336-6115,,,,,,,,
1139,1139,54215,Green Day,CA,Sun Valley,34.223876000000004,-118.361179,medical,8465 Glenoaks Blvd Unit C,4.0,542,91352,https://weedmaps.com/dispensaries/sun-valley-dispensary,storefront,818-488-6420,,,,,,,,
1140,1140,52059,Save Greens,CA,Los Angeles,34.013027,-118.41831599999999,hybrid,11221 Venice Blvd,4.0,1164,90066,https://weedmaps.com/dispensaries/save-greens,storefront,3109688253,,,,,,,,
1147,1147,60088,Venice Serenity Gardens,CA,Los Angeles,34.018826000000004,-118.407696,medical,10717 Venice Blvd,4.0,52,90034,https://weedmaps.com/dispensaries/venice-serenity-gardens-1,storefront,(310) 903-6549,,,,,,,,
