id,name,state,city_x,latitude,longitude,license_type,address,rating,reviews_count,zip_code_x,web_url,retailer_services,phone_x,email_x,website_x,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,date_scraped,License Number,License Type,Business Owner,Business Contact Information,Business Structure,Premise Address,Status,Issue Date,Expiration Date,Activities,Adult-Use/Medicinal,zip_code_y,city_y,email_y,website_y,company_name,phone_y,License_no_dash
44580,Chai Cannabis Co. - Castroville,CA,Castroville,36.766469,-121.758486,hybrid,10665 Merritt Street,4.9490553214625495,7357,95012,https://weedmaps.com/dispensaries/higher-level-mmj,storefront,831-453-7180,chai.castroville@gmail.com,,,,C10180000144TEMP,,,,C10180000144TEMP,,2019-03,C10180000144TEMP,Cannabis - Retailer Temporary License,Oliver Summers,HIGHER LEVEL OF CARE  : CHAI CANNABIS CO. : Email- HIGHERLEVELCASTROVILLE@GMAIL.COM : Phone- 3105927899 ,Corporation,"10665 MERRITT ST CASTROVILLE, CA 950123312 County: MONTEREY ",Active,07/08/2019,12/10/2018,N/A for this license type,BOTH,10665,castroville,higherlevelcastroville@gmail.com,,higher level of care,3105927899.0,C10180000144TEMP
55266,Higher Level - Seaside,CA,Seaside,36.607014,-121.855424,hybrid,1440 Canyon Del Rey Blvd.,4.49,100,93955,https://weedmaps.com/dispensaries/higher-level-of-care-monterey,storefront,(831) 583-8300,info@hldispensaries.com,www.higherlevelmmj.com,,,A10180000126TEMP,,,,A10180000126TEMP,,2019-03,A10180000126TEMP,Cannabis - Retailer Temporary License,Salvatore Palma,HIGHER LEVEL OF CARE SEASIDE  : Higher Level : Email- spalma.pbs@gmail.com : Phone- 3102614809 : Website- hhtp://www.higherlevelmmj.com,Corporation,"310 Amador AVE Seaside, CA 93955 County: MONTEREY ",Active,08/01/2019,01/08/2018,N/A for this license type,BOTH,93955,seaside,spalma.pbs@gmail.com,hhtp://www.higherlevelmmj.com,higher level of care seaside,3102614809.0,A10180000126TEMP
53946,Big Sur Cannabotanicals,CA,Carmel,36.540957,-121.906723,hybrid,26352 Carmel Rancho Lane,4.75692307692308,65,93923,https://weedmaps.com/dispensaries/bigsurcannabotanicals-2-2,storefront,(831) 250-7756,info@bigsurcannabotanicals.com,bigsurcannabotanicals.com,,,C10180000065TEMP,,,,C10180000065TEMP,,2019-03,C10180000065TEMP,Cannabis - Retailer Temporary License,Aram Stoney,BSCB ENTERPRISES  : Big Sur Cannabotanicals : Email- aram@bigsurcannabotanicals.com : Phone- 8312243075 : Website- www.bigsurcannabotanicals.com,Corporation,"26352 CARMEL RANCHO LN STE 100 CARMEL, CA 939238755 County: MONTEREY ",Active,08/21/2019,10/25/2018,N/A for this license type,BOTH,26352,ste carmel,aram@bigsurcannabotanicals.com,www.bigsurcannabotanicals.com,bscb enterprises,8312243075.0,C10180000065TEMP
23393,Sticky Thumb 831,CA,Monterey,36.594932,-121.887656,hybrid,,4.9169811320754695,106,93940,https://weedmaps.com/deliveries/sticky-thumb-831,delivery,831-601-5286,stickythumb831@gmail.com,,,,C10180000057TEMP,,,,,,2019-03,C10180000057TEMP,Cannabis - Retailer Temporary License,Jayme Rivard,CANOPY MONTEREY BAY  : The Reef : Email- jayme@montereybayreef.com : Phone- 8312779931 : Website- www.montereybayreef.com,Limited Liability Company,"1900 FREMONT BLVD SEASIDE, CA 939553103 County: MONTEREY ",Active,08/11/2019,10/15/2018,N/A for this license type,BOTH,93955,seaside,jayme@montereybayreef.com,www.montereybayreef.com,canopy monterey bay,8312779931.0,C10180000057TEMP
60295,The Reef,ca,Seaside,36.616939,-121.84119399999999,recreational,1900 Fremont Blvd,4.52941176470588,34,93955,https://weedmaps.com/dispensaries/monterey-bay-reef,storefront,(831) 900-7333,info@montereybayreef.com,www.montereybayreef.com/online-menu/,,,C10180000057TEMP,,,,,,2019-03,C10180000057TEMP,Cannabis - Retailer Temporary License,Jayme Rivard,CANOPY MONTEREY BAY  : The Reef : Email- jayme@montereybayreef.com : Phone- 8312779931 : Website- www.montereybayreef.com,Limited Liability Company,"1900 FREMONT BLVD SEASIDE, CA 939553103 County: MONTEREY ",Active,08/11/2019,10/15/2018,N/A for this license type,BOTH,93955,seaside,jayme@montereybayreef.com,www.montereybayreef.com,canopy monterey bay,8312779931.0,C10180000057TEMP
26255,East of Eden Cannabis Co.,CA,Salinas,36.670252000000005,-121.64256,recreational,514 Work Street,4.02941176470588,170,93901,https://weedmaps.com/dispensaries/east-of-eden-cannabis-co,storefront,(831)238-6213,info@eastofedencannabisco.com,www.eastofedencannabisco.com,,,A10170000063TEMP,,,,,,2019-03,A10170000063TEMP,Cannabis - Retailer Temporary License,Steve Podell,EAST OF EDEN CANNABIS CO.  : EAST OF EDEN : Email- spodell@grupoflor.com : Phone- 3126360404 : Website- grupoflor.com,Corporation,"514 WORK ST SALINAS, CA 93901 County: MONTEREY",Active,07/25/2019,01/01/2018,N/A for this license type,BOTH,93901,salinas,spodell@grupoflor.com,grupoflor.com,east of eden cannabis co.,3126360404.0,A10170000063TEMP
55128,Emerald Skyway,CA,Salinas,36.659469,-121.609394,hybrid,1610 Moffett,4.854918032786889,1708,93905,https://weedmaps.com/dispensaries/emerald-skyway,storefront,(831) 316-5207,info@emeraldskyway.com,www.emeraldskyway.com,,,A10180000106TEMP,,,,A10180000106TEMP,,2019-03,A10180000106TEMP,Cannabis - Retailer Temporary License,Lonna Blodgett,EMERALD SKYWAY : Email- lonnalewis@rocketmail.com : Phone- 8315660758 ,Limited Liability Company,"1610 MOFFETT ST SALINAS, CA 93905 County: MONTEREY ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,93905,salinas,lonnalewis@rocketmail.com,,emerald skyway,8315660758.0,A10180000106TEMP
10726,Sol De Mendocino / Love In It,CA,MENDOCINO,39.304748,-123.801806,hybrid,45110 Main Street,4.89855072463768,207,95460,https://weedmaps.com/dispensaries/love-in-it-cooperative,storefront,707-937-3123,soldemendocino@gmail.com,,,,C10180000072TEMP,,,,C10180000072TEMP,,2019-03,C10180000072TEMP,Cannabis - Retailer Temporary License,Mary Aigner,"LOVE IN IT, INC  : Sol de Mendocino : Email- soldemendocino@gmail.com : Phone- 707-937-3123 : Website- www.soldemendocino.com",Corporation,"45110 MAIN ST MENDOCINO, CA 95460 County: MENDOCINO ",Active,09/01/2019,11/05/2018,N/A for this license type,BOTH,45110,mendocino,soldemendocino@gmail.com,www.soldemendocino.com,"love in it, inc",7079373123.0,C10180000072TEMP
49085,Sovereign,CA,Fort Bragg,39.40011,-123.80866499999999,hybrid,17555 East Kirtland Way,4.876635514018691,107,95437,https://weedmaps.com/dispensaries/sovereign-wellness,storefront,707-409-9665,sovereignwellness707@gmail.com,,,,A10180000209TEMP,,,,M10180000254TEMP,,2019-03,A10180000209TEMP,Cannabis - Retailer Temporary License,Brandy Moulton,SUNSHINE HOLISTIC  : Sovereign : Email- blm0424@gmail.com : Phone- 7072231129 : Website- www.sovereign707.org,Corporation,"17555 KIRTLAN WY FORT BRAGG, CA 95437 County: MENDOCINO ",Active,08/26/2019,02/02/2018,N/A for this license type,BOTH,17555,fort bragg,blm0424@gmail.com,www.sovereign707.org,sunshine holistic,7072231129.0,A10180000209TEMP
11844,THE LEONARD MOORE CO-OP,CA,Mendocino,39.306779,-123.798156,hybrid,44970 Ukiah Street,4.922580645161291,124,95460,https://weedmaps.com/dispensaries/the-leonard-moore-co-op-and-resource-center,storefront,(707) 937-4562,thelmc@thelmc.org,,,,A10180000157TEMP,,,,M10180000196TEMP,,2019-03,A10180000157TEMP,Cannabis - Retailer Temporary License,Gabriel Martin,"THE LEONARD MOORE COOPERATIVE, INC. : Email- abacus@mcn.org : Phone- 7079374562 : Website- www.thelmc.org",Corporation,"10483 LANSING STREET MENDOCINO, CA 95460 County: MENDOCINO ",Active,08/10/2019,01/17/2018,N/A for this license type,BOTH,10483,lansing street mendocino,abacus@mcn.org,www.thelmc.org,"the leonard moore cooperative, inc.",7079374562.0,A10180000157TEMP
45864,High Tides,CA,Gualala,38.774336,-123.53792,medical,38520 Highway 1,0.0,0,95445,https://weedmaps.com/dispensaries/high-tides-2-2,storefront,(707) 884-1882,bonedaddy701@yahoo.com,,,,A10180000192TEMP,,,,M10180000240TEMP,,2019-03,A10180000192TEMP,Cannabis - Retailer Temporary License,Michael Thomas,"HT, INC  : High Tides : Email- bonedaddy701@yahoo.com : Phone- 7078841882 : Website- www.hightides.info",Corporation,"38520 S HWY ONE HWY GUALALA, CA 95445 County: MENDOCINO ",Active,08/23/2019,01/30/2018,N/A for this license type,BOTH,38520,one hwy gualala,bonedaddy701@yahoo.com,www.hightides.info,"ht, inc",7078841882.0,A10180000192TEMP
26029,US Bloom Collective,CA,Vallejo,38.105806,-122.227919,hybrid,1201 Springs Road,4.46254071661238,307,94591,https://weedmaps.com/dispensaries/us-bloom,storefront,707-561-0716,USBloom707@gmail.com,www.usbloom.com,,,A10180000296TEMP,,,,M11180000110TEMP,,2019-03,A10180000296TEMP,Cannabis - Retailer Temporary License,Nicholas Foster,US BLOOM COLLECTIVE  : US Bloom : Email- usbloom707@gmail.com : Phone- 7075610716 : Website- 1201 Springs Rd,Corporation,"1201 SPRINGS RD VALLEJO, CA 94591 County: SOLANO ",Active,07/02/2019,03/09/2018,N/A for this license type,BOTH,94591,vallejo,usbloom707@gmail.com,1201 springs rd,us bloom collective,7075610716.0,A10180000296TEMP
44576,Vallejo Relief Center,CA,Vallejo,38.102827000000005,-122.237854,hybrid,1804 Capitol St,4.53364055299539,217,94590,https://weedmaps.com/dispensaries/vallejo-relief-center,storefront,(707) 651-9988,vallejorelief@gmail.com,,,,A10180000283TEMP,,,,A10180000283TEMP,,2019-03,A10180000283TEMP,Cannabis - Retailer Temporary License,Dimitry Meksin,ENHANCED ENERGIES  : Vallejo Relief Center : Email- dmeksin@gmail.com : Phone- 7185103004 ,Corporation,"1804 CAPITAL ST VALLEJO, CA 94590 County: SOLANO",Active,09/22/2019,03/01/2018,N/A for this license type,BOTH,94590,vallejo,dmeksin@gmail.com,,enhanced energies,7185103004.0,A10180000283TEMP
40102,Vallejo Relief Center - Crockett,CA,Crockett,38.052408,-122.22368600000001,medical,,0.0001,0,94525,https://weedmaps.com/deliveries/vallejo-relief-center-hercules,delivery,(707) 651-9988,vallejorelief@gmail.com,,,,A10180000283TEMP,,,,,,2019-03,A10180000283TEMP,Cannabis - Retailer Temporary License,Dimitry Meksin,ENHANCED ENERGIES  : Vallejo Relief Center : Email- dmeksin@gmail.com : Phone- 7185103004 ,Corporation,"1804 CAPITAL ST VALLEJO, CA 94590 County: SOLANO",Active,09/22/2019,03/01/2018,N/A for this license type,BOTH,94590,vallejo,dmeksin@gmail.com,,enhanced energies,7185103004.0,A10180000283TEMP
47912,QualiCanna,California,East Bay,37.974727,-122.00873200000001,hybrid,,0.0,0,94518,https://weedmaps.com/deliveries/qualicanna-walnut-creek,delivery,925-428-8940,qualicanna@gmail.com,QualiCanna.com,,,A9180000025TEMP,,,,A9180000025TEMP,,2019-03,A9180000025TEMP,Cannabis - Retailer Nonstorefront Temporary License,Almighty Allah,GREEN GUYZ COLLECTIVE : Email- greenguyzcollective@gmail.com : Phone- 9253956317 ,Limited Liability Company,"OAKLAND, CA 94601 County: ALAMEDA ",Active,08/02/2019,01/09/2018,N/A for this license type,Adult-Use,94601,oakland,greenguyzcollective@gmail.com,,green guyz collective,9253956317.0,A9180000025TEMP
55274,Ojai Greens,CA,Ojai,34.442388,-119.23844299999999,hybrid,410 Bryant Circle Unit B,4.72481203007519,133,93023,https://weedmaps.com/dispensaries/ojai-greens,storefront,(805) 646-4420,contact@ojaigreens.com,www.ojaigreens.com,,,C10180000042TEMP,,,,C10180000042TEMP,,2019-03,C10180000042TEMP,Cannabis - Retailer Temporary License,Debbie Young,AGMD LOGISTICS LLC  : Ojai Greens : Email- jeff@ojaigreens.com : Phone- 8058616946 : Website- www.ojaigreens.com,Limited Liability Company,"410 BRYANT CIR OJAI, CA 930234225 County: VENTURA ",Active,07/03/2019,09/06/2018,N/A for this license type,BOTH,93023,ojai,jeff@ojaigreens.com,www.ojaigreens.com,agmd logistics llc,8058616946.0,C10180000042TEMP
54532,Sespe Creek Collective,CA,Ojai,34.442724,-119.23795,hybrid,408 Bryant Circle Unit C,4.75675675675676,37,93023,https://weedmaps.com/dispensaries/sespe-creek-collective-3,storefront,8557229333,info@sespe.org,www.sespe.org,,,M10180000153TEMP,,,,M10180000153TEMP,,2019-03,M10180000153TEMP,Cannabis - Retailer Temporary License,Chelsea Sutula,"SESPE CREEK COLLECTIVE, INC. : Email- info@sespe.org : Phone- 8557229333 : Website- www.sespe.org",Corporation,"408 BRYANT CIR OJAI, CA 93023 County: VENTURA ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,93023,ojai,info@sespe.org,www.sespe.org,"sespe creek collective, inc.",8557229333.0,M10180000153TEMP
45755,THE HEALING TOUCH Delivery,CA,Simi Valley,34.28375,-118.78145400000001,hybrid,,3.5,2,93065,https://weedmaps.com/deliveries/the-healing-touch-delivery-3,delivery,(818) 881-1462,delivery@thtcannabis.com,www.thtcannabis.com,,,A10180000175TEMP,,,,M10180000221TEMP,,2019-03,A10180000175TEMP,Cannabis - Retailer Temporary License,ARMAN KARKOTSYAN,"WELCOME THE HEALING TOUCH, INC. : Phone- 8188811462 ",Corporation,"18013 VENTURA BLVD ENCINO, CA 91316 County: LOS ANGELES ",Active,08/17/2019,01/24/2018,N/A for this license type,BOTH,18013,encino,,,"welcome the healing touch, inc.",8188811462.0,A10180000175TEMP
45754,THE HEALING TOUCH Delivery,CA,Woodland Hills,34.164192,-118.623314,hybrid,,0.0,0,91364,https://weedmaps.com/deliveries/the-healing-touch-delivery-2,delivery,(818) 881-1462,delivery@thtcannabis.com,www.thtcannabis.com,,,A10180000175TEMP,,,,,,2019-03,A10180000175TEMP,Cannabis - Retailer Temporary License,ARMAN KARKOTSYAN,"WELCOME THE HEALING TOUCH, INC. : Phone- 8188811462 ",Corporation,"18013 VENTURA BLVD ENCINO, CA 91316 County: LOS ANGELES ",Active,08/17/2019,01/24/2018,N/A for this license type,BOTH,18013,encino,,,"welcome the healing touch, inc.",8188811462.0,A10180000175TEMP
44794,THE HEALING TOUCH Delivery,CA,Encino,34.16591,-118.528842,hybrid,,5.0,2,91436,https://weedmaps.com/deliveries/the-healing-touch-delivery,delivery,(818) 881-1462,delivery@thtcannabis.com,www.thtcannabis.com,,,A10180000175TEMP,,,,M10180000221TEMP,,2019-03,A10180000175TEMP,Cannabis - Retailer Temporary License,ARMAN KARKOTSYAN,"WELCOME THE HEALING TOUCH, INC. : Phone- 8188811462 ",Corporation,"18013 VENTURA BLVD ENCINO, CA 91316 County: LOS ANGELES ",Active,08/17/2019,01/24/2018,N/A for this license type,BOTH,18013,encino,,,"welcome the healing touch, inc.",8188811462.0,A10180000175TEMP
7468,THE HEALING TOUCH,CA,Encino,34.16488,-118.525072,hybrid,18013 Ventura Blvd unit A,4.80933786078099,1178,91316,https://weedmaps.com/dispensaries/tht,storefront,(818) 881-1462,cannahealth@yahoo.com,www.thtcannabis.com,,,A10180000175TEMP,,,,M10180000221TEMP,,2019-03,A10180000175TEMP,Cannabis - Retailer Temporary License,ARMAN KARKOTSYAN,"WELCOME THE HEALING TOUCH, INC. : Phone- 8188811462 ",Corporation,"18013 VENTURA BLVD ENCINO, CA 91316 County: LOS ANGELES ",Active,08/17/2019,01/24/2018,N/A for this license type,BOTH,18013,encino,,,"welcome the healing touch, inc.",8188811462.0,A10180000175TEMP
55630,HPC - Hueneme Patient Collective,CA,Port Hueneme,34.176538,-119.21181299999999,hybrid,501 West Channel Islands Blvd Unit 302,4.56153846153846,234,93041,https://weedmaps.com/dispensaries/hueneme-patient-collective,storefront,(805) 874-3151,rec@420hpc.com,www.420hpc.com,,,C10180000005TEMP,,,,M10180000405TEMP,,2019-03,C10180000005TEMP,Cannabis - Retailer Temporary License,Marcus Thuna,"HUENEME PATIENT CONSUMER COLLECTIVE, LLC. : Email- marwayconsults@gmail.com : Phone- 8052033016 : Website- www.420hpc.com",Limited Liability Company,"501 CHANNEL ISLANDS BLVD PORT HUENEME, CA 930412128 County: VENTURA ",Active,07/15/2019,06/20/2018,N/A for this license type,BOTH,93041,port hueneme,marwayconsults@gmail.com,www.420hpc.com,"hueneme patient consumer collective, llc.",8052033016.0,C10180000005TEMP
61983,Emerald Perspective,CA,Port Hueneme,34.154720000000005,-119.200272,hybrid,100 W Pleasant Valley Rd,4.60869565217391,23,93041,https://weedmaps.com/dispensaries/emerald-perspective,storefront,805-246-5045,info@emeraldperspective.com,www.emeraldperspective.com,,,A10180000362TEMP,,,,,,2019-03,A10180000362TEMP,Cannabis - Retailer Temporary License,Richard Whippo,EMERALD PERSPECTIVE COOPERATIVE INC  : Emerald Perspective : Email- emeraldperspective@gmail.com : Phone- 8053509874 : Website- www.emeraldperspective.com,Corporation,"100 PLEASANT VALLEY RD PORT HUENEME, CA 930412777 County: VENTURA ",Active,06/16/2019,05/22/2018,N/A for this license type,BOTH,93041,port hueneme,emeraldperspective@gmail.com,www.emeraldperspective.com,emerald perspective cooperative inc,8053509874.0,A10180000362TEMP
16868,Emerald Perspective,CA,BUELLTON,34.608765999999996,-120.18106200000001,hybrid,,4.85333333333333,30,93427,https://weedmaps.com/deliveries/emerald-perspective-2,delivery,805-350-9861,emeraldperspective@gmail.com,www.emeraldperspective.com,,,A10180000362TEMP,,,,M10180000408TEMP,,2019-03,A10180000362TEMP,Cannabis - Retailer Temporary License,Richard Whippo,EMERALD PERSPECTIVE COOPERATIVE INC  : Emerald Perspective : Email- emeraldperspective@gmail.com : Phone- 8053509874 : Website- www.emeraldperspective.com,Corporation,"100 PLEASANT VALLEY RD PORT HUENEME, CA 930412777 County: VENTURA ",Active,06/16/2019,05/22/2018,N/A for this license type,BOTH,93041,port hueneme,emeraldperspective@gmail.com,www.emeraldperspective.com,emerald perspective cooperative inc,8053509874.0,A10180000362TEMP
15041,Emerald Perspective,CA,Lompoc,34.653357,-120.448826,hybrid,,4.6649350649350705,154,93436,https://weedmaps.com/deliveries/emerald-perspective,delivery,805-350-9861,emeraldperspective@gmail.com,www.emeraldperspective.com,,,A10180000362TEMP,,,,M10180000408TEMP,,2019-03,A10180000362TEMP,Cannabis - Retailer Temporary License,Richard Whippo,EMERALD PERSPECTIVE COOPERATIVE INC  : Emerald Perspective : Email- emeraldperspective@gmail.com : Phone- 8053509874 : Website- www.emeraldperspective.com,Corporation,"100 PLEASANT VALLEY RD PORT HUENEME, CA 930412777 County: VENTURA ",Active,06/16/2019,05/22/2018,N/A for this license type,BOTH,93041,port hueneme,emeraldperspective@gmail.com,www.emeraldperspective.com,emerald perspective cooperative inc,8053509874.0,A10180000362TEMP
678,CPR,CA,Northridge,34.228094,-118.53711000000001,hybrid,18526 Parthenia Street,4.43863636363636,616,91324,https://weedmaps.com/dispensaries/compassionate-patient-resources,storefront,(818) 996-4277,cprcollective@gmail.com,,,,A10180000222TEMP,,,,M10180000267TEMP,,2019-03,A10180000222TEMP,Cannabis - Retailer Temporary License,SASHA ZASS,COMPASSIONATE PATIENT RESOURCES  : CPR : Email- cprcollective@gmail.com : Phone- 8189964277 ,Corporation,"18526 Parthenia ST Northridge, CA 91324 County: LOS ANGELES ",Active,08/29/2019,02/05/2018,N/A for this license type,BOTH,18526,northridge,cprcollective@gmail.com,,compassionate patient resources,8189964277.0,A10180000222TEMP
47307,PureLife Alternative Wellness Center,CA,Chatsworth,34.248401,-118.58615900000001,hybrid,20751 Marilla St,4.76280400572246,699,91311,https://weedmaps.com/dispensaries/purelife-alternative-wellness-center-2,storefront,310-246-9345,purelifeops@gmail.com,purelifesfv.org,,,A10180000184TEMP,,,,M10180000236TEMP,,2019-03,A10180000184TEMP,Cannabis - Retailer Temporary License,Alejandro Oconitrillo,"PURA VIDA TRES, INC.  : PURE LIFE WELLNESS CENTER : Email- purelifeops@gmail.com : Phone- 3102469345 ",Corporation,"20751 MARILLA ST LOS ANGELES, CA 91311 County: LOS ANGELES ",Active,08/19/2019,01/26/2018,N/A for this license type,BOTH,20751,los angeles,purelifeops@gmail.com,,"pura vida tres, inc.",3102469345.0,A10180000184TEMP
31432,Strain Balboa Caregivers - Adult Use,CA,Chatsworth,34.2574809,-118.6013195,recreational,21627 Devonshire st.,4.4229543039319905,941,91311,https://weedmaps.com/dispensaries/strain-30-cap-selective,storefront,818-280-6069,strainbalboacaregivers@gmail.com,,,,C10180000278TEMP,,,,C10180000278TEMP,,2019-03,C10180000278TEMP,Cannabis - Retailer Temporary License,Shaun Lang,"Strain Balboa Caregivers, Inc. : Email- nuashx@aol.com : Phone- 8182806069 : Website- straincares.com",Corporation,"21627 DEVONSHIRE ST CHATSWORTH, CA 913112902 County: LOS ANGELES ",Active,07/27/2019,12/29/2018,N/A for this license type,BOTH,21627,chatsworth,nuashx@aol.com,straincares.com,"strain balboa caregivers, inc.",8182806069.0,C10180000278TEMP
